STAR:080,4,SHAIN1,FTZ,TRIDE,K5,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,16000,14000,     , ,   ,    ,   , , , , , , , , ;
STAR:090,4,SHAIN1,FTZ,SHAIN,K5,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,12000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,SHAIN1,IRK,IRK,K3,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,SHAIN1,IRK,LOAMY,K3,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,SHAIN1,IRK,KEOKK,K3,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,4,SHAIN1,IRK,DRAMS,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL340,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,4,SHAIN1,IRK,RYELY,K5,P,C,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL240,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,4,SHAIN1,IRK,BDF,K5,D, ,V  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL220,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,4,SHAIN1,IRK,EZZRA,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL190,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:080,4,SHAIN1,IRK,PHLLP,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL200,17000,     , ,   ,    ,   , , , , , , , , ;
STAR:090,4,SHAIN1,IRK,TRIDE,K5,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,16000,14000,     , ,   ,    ,   , , , , , , , , ;
STAR:100,4,SHAIN1,IRK,SHAIN,K5,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,12000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,SHAIN1,LOAMY,LOAMY,K3,E,A,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,SHAIN1,LOAMY,KEOKK,K3,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,SHAIN1,LOAMY,DRAMS,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL340,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,4,SHAIN1,LOAMY,RYELY,K5,P,C,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL240,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,4,SHAIN1,LOAMY,BDF,K5,D, ,V  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL220,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,4,SHAIN1,LOAMY,EZZRA,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL190,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,4,SHAIN1,LOAMY,PHLLP,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL200,17000,     , ,   ,    ,   , , , , , , , , ;
STAR:080,4,SHAIN1,LOAMY,TRIDE,K5,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,16000,14000,     , ,   ,    ,   , , , , , , , , ;
STAR:090,4,SHAIN1,LOAMY,SHAIN,K5,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,12000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,SHAIN1,MAROC,MAROC,K5,E,A,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL270,FL240,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,SHAIN1,MAROC,KELTS,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL200,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,SHAIN1,MAROC,FNBAR,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL200,17000,     , ,   ,    ,   , , , , , , , , ;
STAR:040,4,SHAIN1,MAROC,TRIDE,K5,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,16000,14000,     , ,   ,    ,   , , , , , , , , ;
STAR:050,4,SHAIN1,MAROC,SHAIN,K5,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,12000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,SHAIN1,STL,STL,K3,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,SHAIN1,STL,GROOV,K5,P,C,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,SHAIN1,STL,CASHN,K5,P,C,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,4,SHAIN1,STL,VINCA,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL340,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,4,SHAIN1,STL,MAROC,K5,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL270,FL240,     , ,   ,    ,   , , , , , , , , ;
STAR:060,4,SHAIN1,STL,KELTS,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL200,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,4,SHAIN1,STL,FNBAR,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL200,17000,     , ,   ,    ,   , , , , , , , , ;
STAR:080,4,SHAIN1,STL,TRIDE,K5,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,16000,14000,     , ,   ,    ,   , , , , , , , , ;
STAR:090,4,SHAIN1,STL,SHAIN,K5,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,12000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,SHAIN1,TRICH,TRICH,K5,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,SHAIN1,TRICH,TRIDE,K5,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,16000,14000,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,SHAIN1,TRICH,SHAIN,K5,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,12000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,SHAIN1,TRIDE,TRIDE,K5,E,A,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,16000,14000,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,SHAIN1,TRIDE,SHAIN,K5,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,12000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,SHAIN1,WELTS,WELTS,K3,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,SHAIN1,WELTS,MCDEE,K5,P,C,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,SHAIN1,WELTS,CASHN,K5,P,C,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,4,SHAIN1,WELTS,VINCA,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL340,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,4,SHAIN1,WELTS,MAROC,K5,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL270,FL240,     , ,   ,    ,   , , , , , , , , ;
STAR:060,4,SHAIN1,WELTS,KELTS,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL200,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,4,SHAIN1,WELTS,FNBAR,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL200,17000,     , ,   ,    ,   , , , , , , , , ;
STAR:080,4,SHAIN1,WELTS,TRIDE,K5,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,16000,14000,     , ,   ,    ,   , , , , , , , , ;
STAR:090,4,SHAIN1,WELTS,SHAIN,K5,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,12000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,6,SHAIN1,RW09B,SHAIN,K5,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,12000,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,6,SHAIN1,RW09B,RAGSS,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,6,SHAIN1,RW09B,JUMPN,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,6,SHAIN1,RW09B,GIBNS,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,6,SHAIN1,RW09B,JUKIC,K5,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,6,SHAIN1,RW09B,JUKIC,K5,P,C,EE  , ,   ,FM, ,MZZ,K5,D, ,      ,3067,1651,0900,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,6,SHAIN1,RW10B,SHAIN,K5,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,12000,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,6,SHAIN1,RW10B,RAGSS,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,6,SHAIN1,RW10B,JUMPN,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,6,SHAIN1,RW10B,GIBNS,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,6,SHAIN1,RW10B,JUKIC,K5,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,6,SHAIN1,RW10B,JUKIC,K5,P,C,EE  , ,   ,FM, ,MZZ,K5,D, ,      ,3067,1651,0900,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,TRTLL5,BYLAW,BYLAW,K5,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL220,FL190,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,TRTLL5,BYLAW,TRTLL,K5,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,11000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,TRTLL5,CASHN,CASHN,K5,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,TRTLL5,CASHN,VINCA,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL340,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,TRTLL5,CASHN,MAROC,K5,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL270,FL240,     , ,   ,    ,   , , , , , , , , ;
STAR:040,4,TRTLL5,CASHN,TRICH,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,15000,13000,     , ,   ,    ,   , , , , , , , , ;
STAR:050,4,TRTLL5,CASHN,TRTLL,K5,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,11000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,TRTLL5,FTZ,FTZ,K3,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,TRTLL5,FTZ,GROOV,K5,P,C,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,TRTLL5,FTZ,CASHN,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,4,TRTLL5,FTZ,VINCA,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL340,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,4,TRTLL5,FTZ,MAROC,K5,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL270,FL240,     , ,   ,    ,   , , , , , , , , ;
STAR:060,4,TRTLL5,FTZ,TRICH,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,15000,13000,     , ,   ,    ,   , , , , , , , , ;
STAR:070,4,TRTLL5,FTZ,TRTLL,K5,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,11000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,TRTLL5,MAROC,MAROC,K5,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL270,FL240,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,TRTLL5,MAROC,TRICH,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,15000,13000,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,TRTLL5,MAROC,TRTLL,K5,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,11000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,TRTLL5,PNT,PNT,K5,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,TRTLL5,PNT,TRICH,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,15000,13000,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,TRTLL5,PNT,TRTLL,K5,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,11000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,TRTLL5,STL,STL,K3,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,TRTLL5,STL,GROOV,K5,P,C,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,TRTLL5,STL,CASHN,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,4,TRTLL5,STL,VINCA,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL340,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,4,TRTLL5,STL,MAROC,K5,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL270,FL240,     , ,   ,    ,   , , , , , , , , ;
STAR:060,4,TRTLL5,STL,TRICH,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,15000,13000,     , ,   ,    ,   , , , , , , , , ;
STAR:070,4,TRTLL5,STL,TRTLL,K5,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,11000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,TRTLL5,WELTS,WELTS,K3,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,TRTLL5,WELTS,MCDEE,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,TRTLL5,WELTS,CASHN,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,4,TRTLL5,WELTS,VINCA,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL340,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,4,TRTLL5,WELTS,MAROC,K5,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL270,FL240,     , ,   ,    ,   , , , , , , , , ;
STAR:060,4,TRTLL5,WELTS,TRICH,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,15000,13000,     , ,   ,    ,   , , , , , , , , ;
STAR:070,4,TRTLL5,WELTS,TRTLL,K5,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,11000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,TRTLL5, ,TRTLL,K5,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,11000,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,5,TRTLL5, ,HIHRY,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,TRTLL5, ,RINNO,K5,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,6,TRTLL5,RW04B,RINNO,K5,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,6,TRTLL5,RW04B,JORJO,K5,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,6,TRTLL5,RW04B,MONKZ,K5,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,6,TRTLL5,RW04B,TONIE,K5,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,6,TRTLL5,RW04B,TONIE,K5,P,C,EE  , ,   ,FM, ,MZZ,K5,D, ,      ,3190,1170,0931,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,6,TRTLL5,RW09B,RINNO,K5,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,6,TRTLL5,RW09B,JORJO,K5,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,6,TRTLL5,RW09B,MONKZ,K5,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,6,TRTLL5,RW09B,TONIE,K5,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,6,TRTLL5,RW09B,TONIE,K5,P,C,EE  , ,   ,FM, ,MZZ,K5,D, ,      ,3190,1170,0931,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,6,TRTLL5,RW10B,RINNO,K5,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,6,TRTLL5,RW10B,JORJO,K5,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,6,TRTLL5,RW10B,MONKZ,K5,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,6,TRTLL5,RW10B,TONIE,K5,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,6,TRTLL5,RW10B,TONIE,K5,P,C,EE  , ,   ,FM, ,MZZ,K5,D, ,      ,3190,1170,0931,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,6,TRTLL5,RW22B,RINNO,K5,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,6,TRTLL5,RW22B,JORJO,K5,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,6,TRTLL5,RW22B,MONKZ,K5,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,6,TRTLL5,RW22B,TONIE,K5,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,6,TRTLL5,RW22B,TONIE,K5,P,C,EE  , ,   ,FM, ,MZZ,K5,D, ,      ,3190,1170,0931,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,6,TRTLL5,RW27L,RINNO,K5,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,6,TRTLL5,RW27L,JORJO,K5,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,6,TRTLL5,RW27L,MONKZ,K5,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,6,TRTLL5,RW27L,TONIE,K5,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,6,TRTLL5,RW27L,TONIE,K5,P,C,EE  , ,   ,FM, ,MZZ,K5,D, ,      ,3190,1170,0931,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,6,TRTLL5,RW27R,RINNO,K5,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,6,TRTLL5,RW27R,KURKK,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,6,TRTLL5,RW27R,VULCN,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,6,TRTLL5,RW27R,HIMGO,K5,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,6,TRTLL5,RW27R,HIMGO,K5,P,C,EE  , ,   ,FM, ,MZZ,K5,D, ,      ,3228,1266,0931,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,6,TRTLL5,RW28B,RINNO,K5,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,6,TRTLL5,RW28B,JORJO,K5,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,6,TRTLL5,RW28B,MONKZ,K5,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,6,TRTLL5,RW28B,TONIE,K5,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,6,TRTLL5,RW28B,TONIE,K5,P,C,EE  , ,   ,FM, ,MZZ,K5,D, ,      ,3190,1170,0931,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,VEECK4,FWA,FWA,K5,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,VEECK4,FWA,CARVR,K5,P,C,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,VEECK4,FWA,ROYKO,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,4,VEECK4,FWA,VEECK,K5,E,A,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,VEECK4,MZZ,MZZ,K5,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,VEECK4,MZZ,NYLEN,K5,P,C,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,VEECK4,MZZ,VEECK,K5,E,A,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,VEECK4, ,VEECK,K5,E,A,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,5,VEECK4, ,BOONE,K5,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,VEECK4, ,HANNI,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,VEECK4, ,CLUSO,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,VEECK4, ,KAYTO,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,5,VEECK4, ,PINKK,K5,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,6,VEECK4,RW04B,PINKK,K5,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,6,VEECK4,RW04B,MONKZ,K5,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
