I
1100 Version - data cycle 1911, build 20250921, metadata AwyXP1100. FMS
  RZC K4  3 JONEZ K4 11 N 2 180 450 Q21
  RZC K4  3 KLUBB K4 11 N 2 180 450 J105
  RZC K4  3 PINNE K3 11 N 1  30   0 V13
  RZC K4  3   SGF K3  3 N 2 180 450 J105
  RZC K4  3 TEEUP K4 11 N 1  35   0 V72
  RZC K4  3 TWITS K4 11 N 2 180 450 Q36
  RZC K4  3 WESTY K4 11 N 1  40   0 V527
  RZN K5  3 ALEEN K5 11 N 1  50   0 V55
  RZN K5  3 CINCI K3 11 N 1  34   0 V13
  RZN K5  3 KINGZ K3 11 N 1  40   0 V13-V505
  RZN K5  3 LENCK K3 11 N 1  30   0 V505
  RZN K5  3 ZOVNA K3 11 N 1  35 175 T354
  RZS K2  3 CEANO K2 11 N 2 180 450 J126-J88
  RZS K2  3 EMUXY K2 11 N 1  93   0 V12
  RZS K2  3 OHIGH K2 11 N 1  80   0 V386-V597
  RZS K2  3 PEGRS K2 11 N 2 180 450 J501
  RZS K2  3 POZOE K2 11 N 1  86   0 V25
  RZS K2  3 TAFTO K2 11 N 1  90   0 V183
  RZS K2  3   VTU K2  3 N 1  63 175 T257
  RZS K2  3 ZIQOR K2 11 N 1  62   0 V186-V25
SAAGS K3 11 TWAIN K3 11 N 2 180 450 J80
SAALR TJ 11 VERMO TJ 11 N 1  20   0 A523-G432
SABAT K1 11 WAHNZ K1 11 N 1  99 175 T331
SABBO K5 11 SIBER K5 11 N 2 180 450 J16
SABBY K2 11 WEPLO K2 11 N 1  90   0 V199
SACAT K2 11 TUKEE K2 11 N 1  50   0 V16
  SAC K2  3 CAPTO K2 11 N 1  20   0 V23
  SAC K2  3 COLOM K2 11 N 2 180 450 J32
  SAC K2  3 COUPS K2 11 N 1  20   0 V6
  SAC K2  3 EMBER K2 11 N 1  20   0 V150
  SAC K2  3 FOLLY K2 11 N 1  30   0 V6
  SAC K2  3 GALTS K2 11 N 1  23   0 V23
  SAC K2  3 PIVSE K2 11 N 1  51   0 V494
  SAC K2  3 ROZZY K2 11 N 1  35   0 V392-V494
  SAC K2  3   SNS K2  3 N 2 180 450 J126
  SAC K2  3 VISTO K2 11 N 1  25   0 V334-V392
SACKS K7 11 STOAS K7 11 N 1  20   0 V3
SACKY K6 11 TRION K6 11 N 1  30   0 V38
SACRI K6 11 STOEN K6 11 N 2 180 450 J75
SADLL K2 11 VICKO K2 11 N 1  90   0 V94
  SAF K2  3 ECISA K2 11 N 1 100   0 V62
  SAF K2  3 HEGMI K2 11 N 1  90   0 V263-V62
  SAF K2  3 LACRO K2 11 N 1  90   0 V83
  SAF K2  3 LIYIR K2 11 N 1  90   0 V611
  SAF K2  3 VECUT K2 11 N 1 110   0 V83
SAGES K6 11 TALCO K6 11 N 1  61 175 T295
SAGES K6 11 WIGAN K6 11 N 1   0   0 V292
SAGUE K2 11 SHOEY K2 11 N 1  60   0 V27
SAHKU PA 11 ULOVE PA 11 N 1  20   0 V350
SAHOK PA 11 ZUNOS PA 11 N 1  50   0 V462
SAILM K3 11 ULLIN K3 11 N 1  46   0 V2
SAKKI PH 11 SERAH PH 11 N 1  20   0 V16-V21
SALES K5 11 SQUIB K5 11 N 1  35   0 V30
SALON K1 11 WILDA K1 11 N 1 130   0 V26
SALTA K2 11 WEGET K2 11 N 1  90   0 V32
SALTS K2 11 WEKUM K2 11 N 1 130   0 V190
SAMAN K1 11 YIKUK K2 11 N 1 106   0 V293
SAMAN K1 11 YIRUR K1 11 N 1  75   0 V293
  SAM K5  3 CRATS K5 11 N 1  26   0 V446
  SAM K5  3 JETON K5 11 N 1  24   0 V44
SAMMI K7 11 STEET K7 11 N 1  30   0 V56
SAMMS K4 11 ZEVEB K4 11 N 1  31   0 V13
SANDD K3 11 YIRNU K3 11 N 1  39   0 V510-V55
SANDO PG 11 KAQTU K2 11 N 1  30   0 W21
SANDO PG 11 NUJCO K2 11 N 1  90   0 W21
SANDR K1 11 ULESS K1 11 N 1  32   0 V27
SANDR K1 11 WONKU K1 11 N 1  32   0 V27
SANGL PA 11 KUTAL UH 11 N 1 180 450 B233
SANLO TJ 11 TUUNA TJ 11 N 1  40   0 RTE7
SANTY K2 11 SAPID K2 11 N 1  51   0 T259-V25-V87
SAPPA K4 11 WOTNA K4 11 N 1  30   0 V532
SARAA K6 11 SUZIE K6 11 N 2 180 450 J64-Q62
SARDI K6 11 SHLEP K6 11 N 2 180 450 J121-J55
SARRO K5 11 THEBO K5 11 N 1  34   0 V97
SASHA K6 11 STUBY K6 11 N 1  40   0 V39-V93
SASHA K6 11 TOMES K6 11 N 1 100   0 V292
SATAN K6 11 YUKES K6 11 N 1  35   0 V3
  SAT K4  3 CHURN K4 11 N 1  29   0 V198-V212
  SAT K4  3 CRISS K4 11 N 1  31   0 V68
  SAT K4  3 EMBOW K4 11 N 1  30   0 V163
  SAT K4  3 GOBBY K4 11 N 1  35   0 V163
  SAT K4  3 GUADA K4 11 N 1  40   0 V358-V568
  SAT K4  3 HENLY K4 11 N 2 180 450 J131-J23
  SAT K4  3 ICEMN K4 11 N 2 180 450 J25
  SAT K4  3 LEJON K4 11 N 2 180 450 J2
  SAT K4  3 LEMIG K4 11 N 1  30   0 V550-V568
  SAT K4  3 MARCS K4 11 N 2 180 450 J27
  SAT K4  3 MEDIN K4 11 N 1  41   0 V68
  SAT K4  3 PINCH K4 11 N 1  33   0 V550
  SAT K4  3 ROOMY K4 11 N 2 180 450 J17
  SAT K4  3 SEEDS K4 11 N 2 180 450 J138
  SAT K4  3 SHEPE K4 11 N 1  35   0 V17
  SAT K4  3 SOMER K4 11 N 1  30   0 V17
  SAT K4  3 TATAR K4 11 N 1  41   0 V198
  SAT K4  3 WEELS K4 11 N 2 180 450 J65
SATRN K2 11 WOBUG K2 11 N 2 230 450 J184
SAUCR  K 11 STERN  K 11 N 1   0 600 Y485-Y488
SAUGR K3 11 ZAPIN K3 11 N 1  36 175 T383
SAUGS K2 11 UMBER K2 11 N 1  60   0 V386
  SAU K2  3 COMMO K2 11 N 1  40   0 V150
  SAU K2  3 GOBBS K2 11 N 1  40   0 V150
SAULT TJ 11 KEEKA  K 11 N 1   0 450 L329
SAULT TJ 11 OPAUL  K 11 N 1   0 450 L327
SAULT TJ 11 SCAPA TJ 11 N 1   0 450 L327
SAVAN K3 11 TROST K5 11 N 1  28   0 V158
SAVIK  K 11 SKPPR  K 11 N 1 210   0 L455
  SAV K7  3 JANIE K7 11 N 1 100   0 V578
  SAV K7  3 KELER K7 11 N 1  30   0 V3-V37-V437-V441
  SAV K7  3 MAYAR K7 11 N 1  30   0 V154
  SAV K7  3 MILIE K7 11 N 2 180 450 J103
  SAV K7  3 REBUS K7 11 N 1  30   0 V3
  SAV K7  3 SPONG K7 11 N 1  30   0 V185
  SAV K7  3 TILLS K7 11 N 1  60   0 V37
  SAV K7  3 VIYAP K7 11 N 2 180 450 J51-J55
  SAV K7  3 YUHVY K7 11 N 1  20   0 V437
SAVVY K6 11 STEFE K6 11 N 1  60   0 V214-V433-V445
  SAW K5  3 COTMO K5 11 N 1  60   0 V316
  SAW K5  3 EVYIP K5 11 N 1  29   0 V7
  SAW K5  3 PEVXI K5 11 N 1  45   0 V133-V341
  SAW K5  3 VNZNT K5 11 N 1  28   0 V133
SAWTT K1 11 ZATIP K1 11 N 2 180 450 Q73
  SAX K6  3 CANDR K6 11 N 2 180 450 J60
  SAX K6  3 COATE K6 11 N 1  40   0 T218-V116-V188
  SAX K6  3 ELIOT K6 11 N 1  27   0 V39
  SAX K6  3 JEFFF K6 11 N 2 180 450 J6
  SAX K6  3 NYACK K6 11 N 1  30   0 V188
  SAX K6  3   SBJ K6  3 N 1  30   0 V249
  SAX K6  3 SEAVY K6 11 N 1  30   0 V623
  SAX K6  3 SHAFF K6 11 N 1  40   0 V213-V249
  SAX K6  3 WANVA K6 11 N 1  26   0 V39
  SAX K6  3 WEKAS K6 11 N 1  35 100 V213
SAXXN K7 11 UCRAZ  K 11 N 1   0 600 Y290-Y398
SAYGE K2 11 SYLVR K2 11 N 1  80   0 V160
SAYGE K2 11 WITNE K2 11 N 1  80   0 V160
SAYOR K1 11 WILTN K3 11 N 2 180 450 Q140
SAYRE K6 11 TIVUC K6 11 N 1   0   0 V36
  SBI K4  3 ANKRR  K 11 N 1  40 450 L208
  SBI K4  3 HERBY K4 11 N 1  40   0 V198
  SBI K4  3 LAURL  K 11 N 1   0   0 A766
  SBI K4  3 MARSA K4 11 N 1  17   0 V70
  SBI K4  3 TEMCO K4 11 N 1  40   0 V194
  SBI K4  3 WOLDE K4 11 N 1  20   0 V556-V70
  SBJ K6  3 BIGGY K6 11 N 1  25   0 V3-V419
  SBJ K6  3 BIGGY K6 11 N 2 180 230 J75
  SBJ K6  3 DIRPE K6 11 N 1  60   0 V403
  SBJ K6  3 HOPPS K6 11 N 1  40   0 V232
  SBJ K6  3 JERSY K6 11 N 2 180 320 J75
  SBJ K6  3 LANNA K6 11 N 1  27   0 V30-V405
  SBJ K6  3 LIZZI K6 11 N 1  30   0 V6
  SBJ K6  3 MABLE K6 11 N 1  23   0 V6
  SBJ K6  3 METRO K6 11 N 1  30   0 V249
  SBJ K6  3 PIYIN K6 11 N 1  30   0 V3-V405-V419
  SBJ K6  3 TYKES K6 11 N 1  23   0 V232
SBURG K2 11 TILLI K2 11 N 1 130   0 V220-V328
  SBV K6  3 ALDAN K7 11 N 1  26   0 V136
  SBV K6  3 HARVY K6 11 N 1  30   0 V266
  SBV K6  3 INSAC K6 11 N 1  30   0 V39
  SBV K6  3 JAVVA K6 11 N 1  28   0 V136
  SBV K6  3 LELLI K6 11 N 1  30   0 V20
  SBV K6  3 SEGPE K6 11 N 1  25   0 V39
  SBV K6  3 UFFIN K7 11 N 1  30   0 V20
  SBV K6  3 YANCE K7 11 N 1  27   0 V266
  SBY K6  3 EZIZI K6 11 N 1  50   0 V29
  SBY K6  3 LEESA K6 11 N 2 180 450 J79
  SBY K6  3 MAGGO K6 11 N 1  20   0 V1
  SBY K6  3 SAWED K6 11 N 2 180 450 J209
  SBY K6  3   SWL K6  3 N 1  20   0 V29
  SBY K6  3 VILLS K6 11 N 2 180 450 J209-J79
SCALP PA 11 ZEKEG PA 11 N 1  60   0 G9
SCAPA TJ 11 KBEZA  K 11 N 1 210   0 L455
SCAPA TJ 11 TRNKY  K 11 N 1   0 450 L335
SCARS K6 11 SEAER K6 11 N 2 180 450 J573
  SCC PA  3 ARCON PA 11 N 1  20   0 V436
  SCC PA  3 CAWIN PA 11 N 2 180 450 Q41
  SCC PA  3   CQR PA  2 N 2 180 450 J115
  SCC PA  3 OOSIK PA 11 N 1  20 175 T228
  SCC PA  3 ROCES PA 11 N 1  20 175 T228
  SCC PA  3 ROCES PA 11 N 2 180 450 Q48
  SCC PA  3 SHELO PA 11 N 1  20   0 T240-V504
  SCC PA  3 SIKLV PA 11 N 1  22 175 T227
  SCC PA  3 UVALL PA 11 N 1  20   0 V438
  SCC PA  3 WARRT PA 11 N 1  30 175 T252
  SCC PA  3 YIGUF PA 11 N 1  60   0 V438
SCHLS K2 11 YORRK K2 11 N 2 180 450 Q86
SCOFF K6 11 WONGS K6 11 N 1  36   0 V29
SCOLE K2 11 SPTFR K2 11 N 2 180 450 Q4
SCOTY K1 11 VAUGN K1 11 N 1  50   0 V121
SCRUB K2 11 UNLAP K2 11 N 1 163   0 V361
SCUPP  K 11 WEEZE K6 11 N 1  60   0 V167
SCUPY K2 11 SEGVE K2 11 N 1  24 175 T257
  SDO K2  3 GOWZE K2 11 N 1 100   0 V113
  SDZ K7  3 EETEE K7 11 N 1  36   0 V373
  SDZ K7  3 LILLS K7 11 N 1  80   0 V155
  SDZ K7  3 MERIL K7 11 N 1  25   0 V39
  SDZ K7  3 NATCH K7 11 N 1  80   0 V66
  SDZ K7  3 OCHOC K7 11 N 1  25   0 V155-V3-V66
  SDZ K7  3 RAEFO K7 11 N 1  60   0 V54
  SDZ K7  3 RELPY K7 11 N 1  25   0 V54
  SDZ K7  3 TESYU K7 11 N 1  80   0 V3
  SEA K1  3 ALDER K1 11 N 2 180 450 J1-J189
  SEA K1  3 ARRIE K1 11 N 2 180 450 J523
  SEA K1  3 BLAKO K1 11 N 1 100   0 V4
  SEA K1  3 CIDUG K1 11 N 1  50   0 V495
  SEA K1  3 DIABO K1 11 N 2 180 450 J503
  SEA K1  3 ELMAA K1 11 N 2 180 450 J70
  SEA K1  3 FLAAK K1 11 N 2 240 450 J505
  SEA K1  3 HOOME K1 11 N 1  30   0 V27
  SEA K1  3 LOFAL K1 11 N 1  40   0 V4-V495
  SEA K1  3 MCKEN K1 11 N 1  30   0 V23
  SEA K1  3 NORMY K1 11 N 2 180 450 J12-J70-J90
  SEA K1  3 ORCUS K1 11 N 2 180 450 J502
  SEA K1  3 RADDY K1 11 N 2 180 450 J20
  SEA K1  3 TAGOR K1 11 N 1  85   0 V120
  SEA K1  3 TAOMA K1 11 N 2 180 450 J5
  SEA K1  3 VAMPS K1 11 N 1  84   0 V2-V298
  SEA K1  3 WANTA K1 11 N 2 180 450 J523
SEALL K6 11 SNIVL K6 11 N 1  20   0 V229
SEALL K6 11 SORRY K6 11 N 1  30   0 V34
SEARS K4 11 YARNS K4 11 N 1  33   0 V140
SEBAG K7 11 VEDRA K7 11 N 1  20   0 V3
SECAR K1 11 UYEME K1 11 N 1  95   0 V253
SEDAR  P 11 ZANNG  P 11 N 1  55 600 A331
SEEDS K4 11 WEMAR K4 11 N 1  25   0 V198-V212-V556
SEEDS K4 11 WEMAR K4 11 N 2 180 450 J138
SEEDY K6 11 SILVE K6 11 N 1  50   0 V139
SEEKS K5 11 SNOWW K5 11 N 1  35   0 V45
SEEMS K2 11 STINS K2 11 N 1  35   0 V27
  SEG K6  3 COVOB K6 11 N 1  40   0 V170
  SEG K6  3 KIACK K6 11 N 1  37   0 T212-V106
  SEG K6  3 MORTO K6 11 N 1  50   0 T291-V31
  SEG K6  3 PINNA K6 11 N 1  40   0 V30
  SEG K6  3 RASHE K6 11 N 1 140   0 T212-V106
  SEG K6  3 SNOWY K6 11 N 1  50   0 V6
  SEG K6  3 WATSO K6 11 N 1  35   0 V31
SEGPE K6 11 UXEWE K7 11 N 1  25   0 V39
SEKAR MD 11 RENAH  K 11 N 1   0 600 Y397
SEKAR MD 11 RUTOC  K 11 N 1   0 600 Y304
SEKAR MD 11 TAANA K7 11 N 1   0   0 A554-L450
SELDM PA 11 POETT  P 11 N 1 180 600 A590
SEMAN K7 11 WETUM K7 11 N 1  23   0 V415
SEMRE K2 11 ZAXOX K2 11 N 1  90   0 V94
SEWAR PA 11 SKILA PA 11 N 1  90   0 V508
SEXPE K1 11 ZAGHI K1 11 N 1  80   0 V247
SEXTN K5 11 YALUR K5 11 N 1  30   0 V50
  SEY K6  3 BURDY K6 11 N 2 180 450 J121
  SEY K6  3 JORDN K6 11 N 1  20   0 V268
  SEY K6  3 MINNK K6 11 N 1  20   0 V268
  SEY K6  3 NEWBE K6 11 N 1  20   0 T216-V34-V58
  SEY K6  3 SUFOK K6 11 N 1  20   0 V34
  SEY K6  3 TRAIT K6 11 N 1  20   0 T216-V58
SEZJI K1 11 SOLME K1 11 N 1  84   0 V85
  SFK K6  3 BLAZE K6 11 N 1  45   0 V35
  SFK K6  3 DECOY K6 11 N 1  45   0 V116-V126
  SFK K6  3 DMACK K6 11 N 1  45   0 V164
  SFK K6  3 GUYED K6 11 N 1  40   0 T218-V116
  SFK K6  3 WUDUL K6 11 N 1  45   0 V35
  SFK K6  3 WUNDR K6 11 N 2 180 230 J220
  SFL K4  3 AXEPE K2 11 N 1 108   0 V102
  SFL K4  3 CONNE K4 11 N 1  90   0 V560
  SFL K4  3 DILLI K4 11 N 1  80   0 V16-V560-V94
  SFL K4  3 HOBAN K4 11 N 1  80   0 V222
  SFL K4  3 RIOWE K4 11 N 1  80   0 V16-V222
  SFO K2  3 REBAS K2 11 N 1  40   0 V87
  SFO K2  3 SUTRO K2 11 N 1  35   0 V150-V199-V25
  SGD K2  3 CROIT K2 11 N 1  30   0 V108
  SGD K2  3 HABAP K2 11 N 1  45   0 V108
  SGD K2  3 PITTS K2 11 N 1  34 175 T263
  SGD K2  3 POPES K2 11 N 1  48 175 T263
  SGD K2  3 REBAS K2 11 N 1  40   0 V87
  SGF K3  3 ADAIR K4 11 N 2 180 450 J98
  SGF K3  3 COODY K4 11 N 2 180 450 J8
  SGF K3  3 CROCK K3 11 N 2 180 450 J8
  SGF K3  3 EUNIK K3 11 N 2 180 450 J41
  SGF K3  3 FORDS K3 11 N 1  43   0 V159
  SGF K3  3 JACCK K3 11 N 1  30   0 V132
  SGF K3  3 MEVDY K3 11 N 1  30   0 V14
  SGF K3  3 OLIVA K3 11 N 1  30   0 V159
  SGF K3  3 PLADD K3 11 N 1  30   0 V63
  SGF K3  3 QUALM K3 11 N 1  30   0 V190-V88
  SGF K3  3 RIZUR K3 11 N 1  30   0 V506-V527-V63
  SGF K3  3 ROBCO K3 11 N 1  31   0 V132-V14-V88
  SGF K3  3 SHIRE K3 11 N 1  30   0 V71
  SGF K3  3 SIPES K3 11 N 1  30   0 V190
  SGF K3  3 SPOKE K3 11 N 1  30   0 V71
  SGF K3  3 TWRAY K3 11 N 2 180 450 J98
  SGF K3  3 ULMAN K3 11 N 2 180 450 J105
  SGF K3  3 ZAVEL K4 11 N 2 180 450 J41
  SGH K5  3 BONEE K5 11 N 1  29  80 T217
  SGH K5  3 PRUDE K5 11 N 1  28  80 T217
SHAHE K6 11 SUMIT K6 11 N 1  40   0 V542
SHAKK K7 11 ZINTU K7 11 N 1  32 175 T293
SHANC K7 11 ZARNA K7 11 N 1  21   0 V159
SHAQQ K7 11 YENNE  K 11 N 1  40 450 Y240
SHATA K2 11 TAYTO K2 11 N 1  80   0 V23
  SHB K5  3 HOMAR K5 11 N 1  28   0 V221
  SHB K5  3 MILAN K5 11 N 1  28   0 V97
  SHB K5  3 MOUTH K5 11 N 1  60   0 V221
  SHB K5  3 OZMOE K5 11 N 1  25   0 V12
  SHB K5  3 ZAVNE K5 11 N 1  50   0 V51-V97
SHEDS K7 11 TBIRD K7 11 N 1  30   0 V531
SHEDS K7 11 YATUR K7 11 N 1  20   0 V51
SHEEK K7 11 SMELZ K7 11 N 2 180 450 Q110-Q116
SHEIL  K 11 SICKL  K 11 N 1   0   0 M330
SHEIL  K 11 TALSU  K 11 N 1 210   0 L459
SHEPS K6 11 VOUCH K6 11 N 1  30   0 V16-V260
SHERL K6 11 SHIPP  K 11 N 1   0 600 Y483
  SHH PA  2 ECIPI PA 11 N 1 100 175 T228
  SHH PA  2 HERDU PA 11 N 1  25   0 V401
  SHH PA  2 HEXOG PA 11 N 1  50 175 T270
  SHH PA  2 HIKAX PA 11 N 1  40 175 T228
  SHH PA  2 JEKLI PA 11 N 1  40   0 B8
  SHH PA  2 TALYN PA 11 N 1 100   0 V333
SHIGY K6 11 STELA K6 11 N 1  60   0 T300-V203
SHILO K6 11 TAFFI K6 11 N 1  30   0 V31-V33-V93
SHILO K6 11 VINNY K6 11 N 1  30   0 V31-V33-V93
SHIMR K2 11 SUNBE K2 11 N 2 180 450 Q9
SHIPP  K 11 SPDEY  K 11 N 1   0 600 Y487-Y488-Y489-Y490-Y492
SHOOF K5 11 START K5 11 N 1  40   0 V6
SHOOF K5 11 URRBS K5 11 N 1  27   0 V128-V9
SHOOF K5 11 WEPTA K5 11 N 1  40   0 V6
SHOTT K6 11 TINNI K6 11 N 1  35 100 V213
SHREE  P 11 WRNNR  P 11 N 1 150 600 A339
SHRIL K7 11 TEEEM K7 11 N 2 180 450 Q75
  SHR K1  3 FOURS K1 11 N 1  70   0 V247
  SHR K1  3 HERKA K1 11 N 1  70   0 V536
  SHR K1  3 PARBE K1 11 N 1  80   0 V611-V86
  SHR K1  3 SHERZ K1 11 N 1  90   0 V611
  SHR K1  3 WETON K1 11 N 1 109   0 V86
  SHR K1  3 ZAGHI K1 11 N 1  80   0 V247
SHRKS K7 11 TEUFL K7 11 N 2 180 450 Q77
SHRKS K7 11 YANTI K7 11 N 2 180 450 Q89
SHUKA K1 11 TWISP K1 11 N 2 180 450 J52
SHUMY K5 11 UFJUV K5 11 N 1  24   0 V14
SHYLS K3 11 TIMMR K3 11 N 1  47   0 V169
SIBOE K4 11 TAFTE K4 11 N 1  60   0 V124
SICOY K1 11 TANOY K1 11 N 1  75   0 V500
SICUM K4 11 ZOSKU K4 11 N 1  35   0 V62-V94
SIEBE K1 11 WOKEN K1 11 N 1  90   0 V257
  SIE K6  3 AVALO K6 11 N 1  45   0 V139-V308
  SIE K6  3 AVALO K6 11 N 2 180 450 J121-J55
  SIE K6  3 AZXEW K6 11 N 1  25   0 V284
  SIE K6  3 DONIL K6 11 N 1  70   0 V44
  SIE K6  3 FISSH K6 11 N 1 150 450 B24
  SIE K6  3 HOGGS K6 11 N 1  60   0 V44
  SIE K6  3 LEEAH K6 11 N 1  30   0 V166
  SIE K6  3 RADDS K6 11 N 2 180 450 J121
  SIE K6  3 SEWEL K6 11 N 1  25   0 V139
  SIE K6  3 TESTA K6 11 N 1  20   0 V308
SIGNA K2 11 TRUCK K2 11 N 1 115   0 V200-V392
SIKEE K2 11 YANKU K2 11 N 1 140   0 V293
SILLY  K 11 STINK  K 11 N 1   0 600 Y485-Y494
SILVR CY 11 ONSET K1 11 N 2 240 450 J505
SIMBY K4 11 VOODO K4 11 N 1  20   0 V20
SIMCO K1 11 WIKIK K1 11 N 1  63   0 V448
SIMLU K2 11 TAMRU K2 11 N 1 180   0 B453
SINCA K7 11 SMARR K7 11 N 1  45   0 V155-V20-V454-V66
SINCA K7 11 WOGOM K7 11 N 1  30   0 V179
SINHO K2 11 TRUXE K2 11 N 1 100   0 V105
SINON K6 11 WINGO K6 11 N 1  24 175 TK502
SINRY K2 11 ZAKRY K2 11 N 2 180 450 Q88
SINTO K4 11 SKIDS K4 11 N 1  20   0 V163
SISCO K4 11 UVUZU K4 11 N 1  41   0 V289
  SIT PA  2 LAIRE PA 11 N 2 180 450 J133
  SIT PA  2 LILDE PA 11 N 1  52   0 A1
  SIT PA  2 SPARL PA 11 N 1  52   0 A1
  SIT PA  2   SQM PA  2 N 1  70   0 R51
  SJC K2  3 LICKE K2 11 N 1  46   0 V485
  SJC K2  3 SUNOL K2 11 N 1  50   0 V334
  SJI K7  3 AXSIS K7 11 N 1  20   0 V20
  SJI K7  3 BURIN K7 11 N 1  23   0 V209
  SJI K7  3 CATLN K7 11 N 2 180 450 J37
  SJI K7  3 DELBE K7 11 N 2 220 450 J69
  SJI K7  3 MUURY K7 11 N 2 180 450 J2
  SJI K7  3 SQWID K7 11 N 1  20   0 V20
  SJI K7  3 STETS K7 11 N 1  20   0 V552
  SJI K7  3 SUVOC K7 11 N 1  20   0 V552
  SJI K7  3 TOOTS K7 11 N 1  20   0 V240
  SJI K7  3 ZUGTI K7 11 N 1  31   0 V241
  SJN K2  3 BUREW K2 11 N 1 120   0 V234
  SJN K2  3 CHEAR K2 11 N 2 180 450 J231-J74
  SJN K2  3 DEHOG K2 11 N 1 130   0 V528
  SJN K2  3 DRYHT K2 11 N 2 180 450 J74
  SJN K2  3 HOZER K2 11 N 1 130   0 V190
  SJN K2  3 IRECU K2 11 N 1  89   0 V264
  SJN K2  3 IZZOM K2 11 N 1 115   0 V190
  SJN K2  3   TCS K2  3 N 2 180 450 J108
  SJN K2  3 VERNO K2 11 N 2 180 450 J18
  SJT K4  3 CHILD K4 11 N 1  40   0 V556
  SJT K4  3 CUGPA K4 11 N 1  40   0 V77
  SJT K4  3 EDWAR K4 11 N 1  40   0 V68
  SJT K4  3 EVILE K4 11 N 1  37   0 V76
  SJT K4  3 JIGEM K4 11 N 1  45   0 V76
  SJT K4  3 TANKR K4 11 N 1  37   0 V68
  SJU TJ  3 BOCCA TJ 11 N 1   0   0 RTE2
  SJU TJ  3 CHAKA TJ 11 N 1  25   0 RTE6
  SJU TJ  3 CORAF TJ 11 N 1  15   0 RTE6
  SJU TJ  3 DONKE TJ 11 N 1  30   0 RTE7
  SJU TJ  3 GANBO TJ 11 N 1  38 180 RTE9
  SJU TJ  3 ISLLA TJ 11 N 1   0   0 RTE2
  SJU TJ  3 JAAWS TJ 11 N 1  30   0 RTE3
  SJU TJ  3 JETSS TJ 11 N 1  20   0 RTE12
  SJU TJ  3 SANLO TJ 11 N 1  40   0 RTE7
  SJU TJ  3 VARNA TJ 11 N 1  37   0 RTE12
  SJU TJ  3 WALNA TJ 11 N 1  15 180 RTE9
SKIDS K4 11 ZAMLI K4 11 N 1  20   0 V163
SKILS K6 11 TAFFI K6 11 N 1  30   0 V31-V33-V93
SKIPR K5 11 TIDDU K5 11 N 1  30   0 V193-V320
SKIPS K7 11 UCRAZ  K 11 N 1   0 600 Y290-Y398
SKTTR K2 11 ZEBOL K2 11 N 2 180 450 Q4
SLATT K6 11 SNOWY K6 11 N 1  40   0 V6
SLATT K6 11 WHITT K6 11 N 1  40   0 V147-V29
SLIDD K4 11 SNAKI K4 11 N 1  20   0 V114-V20
SLIDE K4 11 ZOPNI K4 11 N 1  52   0 V76-V81
  SLI K2  3 AHEIM K2 11 N 1  30   0 V21-V394-V8
  SLI K2  3 DODGR K2 11 N 1  40   0 V459-V597
  SLI K2  3 JOGIT K2 11 N 1  40   0 V283-V372
  SLI K2  3 MIDDS K2 11 N 1  40   0 V165-V23-V597
  SLI K2  3 POPPR K2 11 N 1  25   0 T245-T247-T249-V165-V23
  SLI K2  3   SXC K2  3 N 1  40   0 V21
  SLI K2  3   TRM K2  3 N 2 180 450 J134-J169-J78
  SLI K2  3 TUSTI K2 11 N 1  30   0 V64
  SLI K2  3 WILMA K2 11 N 1  23   0 V64-V8
SLINK K6 11 STACY K6 11 N 1  45   0 V35
SLINK K6 11 TRENT K5 11 N 1  80   0 V178
  SLK K6  3 BUGSY K6 11 N 1  50   0 V282
  SLK K6  3 DINNY K6 11 N 1  70   0 V203
  SLK K6  3 FOSYU K6 11 N 1  54   0 T705-V196
  SLK K6  3 MUNZA K6 11 N 1 100   0 V203
  SLK K6  3 RIGID K6 11 N 1  90   0 T705-V196
  SLN K3  3 AGENT K3 11 N 2 180 450 J96
  SLN K3  3 ANTON K3 11 N 1  36   0 V532
  SLN K3  3 HETAB K3 11 N 1  39   0 V244-V508
  SLN K3  3 IKDEW K3 11 N 1  45   0 V551
  SLN K3  3 JUDGE K3 11 N 2 180 450 J24
  SLN K3  3 LENIN K3 11 N 1  34   0 V73
  SLN K3  3 OXETY K3 11 N 1  50   0 V532
  SLN K3  3 RYLIE K3 11 N 2 180 450 J102
  SLN K3  3   STJ K3  3 N 2 180 450 J18
  SLN K3  3 URAVY K3 11 N 1  34   0 V553
  SLN K3  3 WESAL K3 11 N 1  40   0 V4
  SLN K3  3 ZITIK K3 11 N 1  30   0 V4-V508
  SLR K4  3 JAXAB K4 11 N 1  20   0 V573
  SLR K4  3 WIMES K4 11 N 1  25   0 V573
  SLT K6  3 BLAZE K6 11 N 1  40   0 V188
  SLT K6  3 DDUBS K6 11 N 2 180 330 J584
  SLT K6  3 FAVUM K6 11 N 1  40   0 V170
  SLT K6  3 KONJE K6 11 N 2 180 450 J190
  SLT K6  3 ZORBO K6 11 N 2 180 450 J190-J584
SLUGO TI 11 FRATT  K 11 N 1   0   0 L451
SLUGO TI 11 KOLAO  K 11 N 1   0 600 Y355
  SMA PA  2 AGEPE PA 11 N 1  30   0 V459
  SMA PA  2 ANESE PA 11 N 1  40   0 G6
  SMA PA  2 BIBNE PA 11 N 1  30   0 B27
  SMA PA  2 LESAD PA 11 N 1 180 450 B932
  SMA PA  2 MEVIC PA 11 N 1  35   0 V496
